sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,amf_sampling_density,Resolve_Biome,arbuscular_mycorrhizal_richness,CV_Fold_Random,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S6557,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.35118477663831,9,-155.304168701172,19.8291664123535,1
S5102,669.0,64.5,575.2333984375,187.516762441999,28.1033229827881,0,813.000000020946,3141.00000008109,922.000000023773,0.3162265122235,-0.948683738725638,0.0,0.0,0.0,0.0,1.03011238574982,17.7754669189453,4804.60009765625,134.140228271484,58.881721496582,136.617736816406,54.5458793640137,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.177691742777824,4,2.95667950741742,9,19.5375003814697,60.220832824707,10
S6359,919.0,27.5331529454299,589.023559570313,215.53315294543,60.8033142089844,0,1163.0,2262.0,3008.0,-0.971019446849823,0.238427251577377,1088.5,1.72319483757019,1.6875,0.0,0.0,124.797691345215,5565.90478515625,200.0,37.8376693725586,112.68669128418,59.6017990112305,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.913710653781891,5,1.38629436111989,1,-116.970832824707,53.3208351135254,9
S2602,1447.99987792969,100.667510631422,543.984619140625,273.684238449422,41.3966827392578,0,492.0,1602.0,5658.0,0.680227518081665,-0.70455527305603,1652.0,15.0495548248291,5.9375,0.0,0.0,70.8135147094727,5953.7998046875,198.817596435547,48.0841827392578,42.2609901428223,63.0618133544922,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0812075063586235,12,2.56433375464467,5,-2.83750009536743,37.404167175293,10
S4163,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,3.04442715657881,8,-155.329162597656,19.8208332061768,1
S1889,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133889093995094,4,3.53117250096072,10,-73.3708343505859,45.720832824707,10
S5882,1345.0,158.365926172014,781.511108398438,291.365926172014,29.3083686828613,8,805.0,2538.0,2309.0,0.579523146152496,0.4914970099926,305.0,9.31542778015137,-5.0625,0.0,0.0,45.6035537719727,2627.466796875,200.0,23.7737808227539,33.8067588806152,71.4193420410156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007569174747914,4,3.20510142981301,1,52.8208351135254,36.2125015258789,8
S7349,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1.6078366516995,10,-155.3125,19.8291664123535,1
S6367,936.0,16.4994803452914,600.527282714844,203.499480345291,63.0999984741211,0,620.0,2226.0,3413.0,-0.480855405330658,-0.48658686876297,1206.0,2.35964822769165,3.625,0.0,0.0,40.7383117675781,4974.8818359375,196.391494750977,38.0353393554688,156.558197021484,54.9631156921387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.925392687320709,5,0.693147180559945,2,-117.737503051758,53.9375,8
S5343,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.13540722046186,2,9.46249961853027,48.4625015258789,7
S6826,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.118896625936031,4,2.4282480887858,3,27.2625007629395,58.2958335876465,8
S1354,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.01476968798444,1,-155.304168701172,19.8291664123535,1
S3259,1100.0,39.5498899051078,395.561584472656,251.549889905108,62.9016456604004,85,1388.0,2058.0,1353.0,0.986429274082184,0.16007536649704,807.0,0.746354162693024,1.25,0.0,0.0,0.0,4617.9306640625,200.0,40.1504364013672,25.5126323699951,68.5633926391602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.141255363821983,8,2.29968085153579,3,-107.6875,50.2958335876465,4
S7482,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133889093995094,4,2.77602034654962,4,-73.3708343505859,45.720832824707,10
S3634,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.07919152854897,9,-155.320831298828,19.8208332061768,1
S7607,959.0,29.516736053999,629.940307617188,209.533472107998,63.5982971191406,0,799.0,700.0,2651.0,0.893956899642944,0.19624337553978,931.0,2.0269079208374,1.5,0.0,0.0,123.628974914551,6371.49169921875,196.767944335938,39.6119804382324,161.770156860352,54.2619667053223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.914548039436341,5,0.693147180559945,3,-118.0625,54.5625,8
S1842,1146.99987792969,149.40174372077,2359.2744140625,199.385035046769,53.2983283996582,0,333.0,1346.0,4728.0,0.109358996152878,-0.942185640335083,2273.0,18.1401309967041,6.0,0.0,0.0,192.35466003418,13086.791015625,157.05827331543,44.4676780700684,104.347808837891,50.1131858825684,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0145529834553599,1,2.56494935746154,2,29.1958332061768,-2.47916674613953,2
S5219,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.97889127497949,10,-155.329162597656,19.8208332061768,1
S1847,864.0,104.5,817.978332519531,224.483265710001,11.6000003814697,62,428.0,2111.0,3285.0,-0.256865829229355,0.291919231414795,40.0,0.421822547912598,-1.5,0.0,1.33962082862854,28.6620445251465,6700.7998046875,200.0,29.7396812438965,19.5013694763184,60.6012229919434,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.448400497436523,4,3.76117687238429,5,4.98750019073486,50.8875007629395,6
S4672,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.19700234652906,1,-155.320831298828,19.8208332061768,1
S4025,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133889093995094,4,3.40943003985246,6,-73.3708343505859,45.720832824707,10
S4588,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.39789527279837,2,-155.320831298828,19.8208332061768,1
S3006,960.0,28.5824825030893,572.436340332031,211.582761928817,59.9966812133789,0,1131.0,1369.0,1834.0,0.938447594642639,0.324243545532227,918.5,4.26942491531372,-0.3125,0.0,0.0,112.542930603027,5820.9306640625,200.0,38.4749450683594,149.130416870117,57.5864372253418,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.899044096469879,5,2.70798350525423,4,-118.762496948242,54.5125007629395,8
S7671,943.0,18.4999593600014,601.349243164063,201.483502671091,44.8050117492676,0,642.0,-900.0,3294.0,0.884688973426819,0.394872277975082,1066.0,2.69072437286377,-2.0625,0.0,0.0,122.768714904785,5166.296875,200.0,45.5882263183594,170.737442016602,56.6005821228027,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.833724617958069,5,1.6094379124341,5,-119.995834350586,54.6708335876465,6
S6642,1690.00012207031,236.483291750001,1063.82348632813,310.499502319944,86.8916473388672,16,800.0,1916.0,2247.0,-0.930596590042114,-0.122233167290688,789.5,0.987464547157288,-0.625,0.0,19.8556652069092,85.1352920532227,12656.015625,200.0,41.4822463989258,25.7345447540283,64.438117980957,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0131119787693024,7,2.9574591398699,3,37.3624992370605,-3.36249995231628,8
S6749,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.80158292971296,3,-155.304168701172,19.8291664123535,1
S3595,1764.0,247.5,1121.76147460937,331.5,86.5999984741211,18,357.0,1970.0,3870.0,0.31622725725174,0.353553652763367,28.0,0.180314883589745,0.25,1.68552076816559,0.0,42.5550231933594,8134.94921875,200.0,64.4683074951172,13.4860734939575,62.6426887512207,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.168792679905891,7,1.79175946922806,4,34.4541664123535,-18.9375,5
S6361,958.0,28.5002794326883,663.287048339844,208.533153071312,62.7983245849609,0,360.0,909.0,4753.0,0.849775314331055,0.527144312858582,940.0,0.927456796169281,0.0625,0.0,0.0,141.326049804688,5829.951171875,197.402114868164,42.0813713073731,179.612014770508,54.9134330749512,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.915380001068115,5,0.693147180559945,6,-117.970832824707,54.5875015258789,8
S1477,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133889093995094,4,3.93166876904606,7,-73.3708343505859,45.720832824707,10
S4746,865.0,105.5,809.629821777344,224.5,11.5016736984253,61,919.0,3801.0,3088.0,0.487352997064591,0.226298123598099,37.0,0.619840145111084,-0.25,0.0,17.8955402374268,44.055290222168,8972.9736328125,200.0,40.8821868896484,26.7916603088379,60.9721221923828,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.448400497436523,4,1.9440512779324,8,4.98750019073486,50.8708343505859,6
S7303,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.70504568698035,3,-155.320831298828,19.8208332061768,1
S4156,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,3.36670944435933,4,-155.329162597656,19.8208332061768,1
S953,1557.0,251.5,1617.20007324219,310.500279931362,52.2000045776367,88,384.0,1604.0,2919.0,0.164378955960274,0.4515700340271,128.0,1.08126699924469,-1.8125,0.0,0.0,103.737602233887,7591.82958984375,200.0,64.0154800415039,19.22900390625,48.6384887695313,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782171860337257,1,4.47227858586251,4,-6.51249980926514,5.24583339691162,8
